YIL,BÖLGE,SEPET
1954,AB,"['Barley', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all', 'Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1954,BC,"['Barley', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Tame hay', 'Wheat, all', 'Barley', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Tame hay', 'Wheat, all']"
1954,CA,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all', 'Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1954,MA,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all', 'Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1954,MP,"['Barley', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all', 'Barley', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1954,NB,"['Barley', 'Buckwheat', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all', 'Barley', 'Buckwheat', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1954,NS,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Tame hay', 'Wheat, all', 'Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Tame hay', 'Wheat, all']"
1954,ON,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Soybeans', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining', 'Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Soybeans', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1954,PEI,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all', 'Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1954,PP,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1954,QU,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1954,SK,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sunflower seed', 'Tame hay', 'Wheat, all', nan, 'Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1956,AB,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1956,BC,"['Barley', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Tame hay', 'Wheat, all']"
1956,CA,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1956,MA,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1956,MP,"['Barley', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1956,NB,"['Barley', 'Buckwheat', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1956,NS,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Tame hay', 'Wheat, all']"
1956,ON,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Soybeans', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1956,PEI,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1956,PP,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1956,QU,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1956,SK,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1957,AB,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1957,BC,"['Barley', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Tame hay', 'Wheat, all']"
1957,CA,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1957,MA,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1957,MP,"['Barley', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1957,NB,"['Barley', 'Buckwheat', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1957,NS,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Tame hay', 'Wheat, all']"
1957,ON,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Soybeans', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1957,PEI,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1957,PP,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1957,QU,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1957,SK,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1958,AB,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1958,BC,"['Barley', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Tame hay', 'Wheat, all']"
1958,CA,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1958,MA,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1958,MP,"['Barley', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1958,NB,"['Barley', 'Buckwheat', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1958,NS,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Tame hay', 'Wheat, all']"
1958,ON,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Soybeans', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1958,PEI,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1958,PP,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1958,QU,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1958,SK,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1959,AB,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1959,BC,"['Barley', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Tame hay', 'Wheat, all']"
1959,CA,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1959,MA,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1959,MP,"['Barley', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1959,NB,"['Barley', 'Buckwheat', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1959,NS,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Tame hay', 'Wheat, all']"
1959,ON,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Soybeans', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1959,PEI,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1959,PP,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1959,QU,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1959,SK,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1960,AB,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1960,BC,"['Barley', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Tame hay', 'Wheat, all']"
1960,CA,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1960,MA,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1960,MP,"['Barley', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1960,NB,"['Barley', 'Buckwheat', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1960,NS,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Tame hay', 'Wheat, all']"
1960,ON,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Soybeans', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1960,PEI,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1960,PP,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1960,QU,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1960,SK,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1961,AB,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1961,BC,"['Barley', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Tame hay', 'Wheat, all']"
1961,CA,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1961,MA,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1961,MP,"['Barley', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1961,NB,"['Barley', 'Buckwheat', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1961,NS,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Tame hay', 'Wheat, all']"
1961,ON,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Soybeans', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1961,PEI,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1961,PP,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1961,QU,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1961,SK,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1962,AB,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1962,BC,"['Barley', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Tame hay', 'Wheat, all']"
1962,CA,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1962,MA,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1962,MP,"['Barley', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1962,NB,"['Barley', 'Buckwheat', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1962,NS,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Tame hay', 'Wheat, all']"
1962,ON,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Soybeans', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1962,PEI,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1962,PP,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1962,QU,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1962,SK,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1963,AB,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1963,BC,"['Barley', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Tame hay', 'Wheat, all']"
1963,CA,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1963,MA,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1963,MP,"['Barley', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1963,NB,"['Barley', 'Buckwheat', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1963,NS,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Tame hay', 'Wheat, all']"
1963,ON,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Soybeans', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
1963,PEI,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1963,PP,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1963,QU,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Sugar beets', 'Tame hay', 'Wheat, all']"
1963,SK,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1964,AB,"['Barley', 'Canola (rapeseed)', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1964,BC,"['Barley', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Tame hay', 'Wheat, all']"
1964,CA,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Soybeans', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1964,MA,"['Barley', 'Buckwheat', 'Canola (rapeseed)', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Mustard seed', 'Oats', 'Peas, dry', 'Rye, all', 'Rye, fall remaining', 'Rye, spring', 'Sugar beets', 'Sunflower seed', 'Tame hay', 'Wheat, all']"
1964,MP,"['Barley', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1964,NB,"['Barley', 'Buckwheat', 'Corn for silage', 'Mixed grains', 'Oats', 'Tame hay', 'Wheat, all']"
1964,NS,"['Barley', 'Corn for silage', 'Mixed grains', 'Oats', 'Rye, all', 'Tame hay', 'Wheat, all']"
1964,ON,"['Barley', 'Beans, all dry (white and coloured)', 'Buckwheat', 'Corn for grain', 'Corn for silage', 'Flaxseed', 'Mixed grains', 'Oats', 'Peas, dry', 'Rye, all', 'Soybeans', 'Sugar beets', 'Tame hay', 'Wheat, all', 'Wheat, spring', 'Wheat, winter remaining']"
